username,followersCount,location_x,id,id_str,rawcontent,replyCount,retweetCount,likeCount,quoteCount,hashtags,created,date_created,time_created,location_clean,cleaned_content,sentiment,location_y,latitude,longitude
dylanhead94,2049,,1580936390170116096,1580936390170116096,"This if true,is a really big deal. The only bit i would disagree with is that the sanctions playbook Biden is using was made by Pompeo under the Trump Administration to wreck Huawei.
US may have wrecked the most ambitious and important part of Xi's Made in China 2025 dream.",10,18,88,1,[],5/5/2016 6:16,5/5/2016,6:16:39,Unknown,trueis deal bit sanctions playbook Biden Pompeo Trump Administration wreck Huawei Xis China,positive,Unknown,22.8503716,80.6884128
skipfactor12,56,,1584621521259360256,1584621521259360256,"@phildstewart Well, was it worth all the excitement?  Looks like Trump was right not wanting to trust Huawei or the CCP.  I guess his xenophobia was correct.  Should have listened to him instead of the old bat.",0,0,0,0,[],5/9/2016 17:17,5/9/2016,17:17:30,Unknown,excitement Trump trust Huawei CCP xenophobia correct bat,positive,Unknown,22.8503716,80.6884128
pstAsiatech,20909,"Washington, DC",1572835637174345730,1572835637174345730,"The rule, introduced by the Trump administration in 2020, bars companies from supplying Huawei with technology that is made in America.

Not quite, the FDPR requires companies manufacturing semiconductors ON BEHALF OF Huawei, anywhere in the world, to apply for license...",0,0,2,0,[],5/18/2016 16:03,5/18/2016,16:03:45,"Washington, DC",rule Trump administration companies Huawei technology America FDPR companies semiconductors BEHALF Huawei world license,neutral,"Washington, DC",38.8950368,-77.0365427
hhgghffzs,1169,,1590022404633374720,1590022404633374720,"@gdhdefence Hayatlari kopya. Kopya ceke ceke  xiaomi, huawei  vb. gibi onlarca marka yarattilar. Trump boşuna amerikan firmalarini çinden çıkın diye sopalamadi zamaninda..",0,0,3,0,[],5/29/2016 10:10,5/29/2016,10:10:51,Unknown,,neutral,Unknown,22.8503716,80.6884128
Pienso_existo19,1707,En el medio de los chichos..,1567093765399089152,1567093765399089152,@cameta2 @yo_neuromante Jejeje... eso decía Trump de los routers de Huawei...😅,3,0,1,0,[],5/29/2016 19:20,5/29/2016,19:20:08,En el medio de los chichos..,,neutral,En el medio de los chichos..,32.26083,-116.94694
seattleFDC,5583,"Seattle, WA - Beijing, Capital",1594866510081785857,1594866510081785857,"WE NOW R SURE, THE U.S. NATIONAL SECURITY'S HARMED!
SOON BIDEN WENT2 THE WHITE HOUSE -
TIKTALK, ZOOM MEETING,HUAWEI'S ""SECURITY SYSTEM""R FREED FROM PRES.TRUMP TEAM'S BLACK LIST;
*FOR GREEN ENERGY DEAL BIDEN IMMEDIATELY SENT JOHN KERRY2 CHINA;
*4 PRC TELE COMPANIES ENTERED THE US!",0,0,1,0,[],6/2/2016 0:56,6/2/2016,0:56:38,"Seattle, WA  Beijing, Capital",R SURE NATIONAL SECURITYS HARMED BIDEN WENT WHITE HOUSE TIKTALK ZOOM MEETINGHUAWEIS SECURITY SYSTEMR FREED PRESTRUMP TEAMS BLACK ENERGY DEAL BIDEN IMMEDIATELY JOHN KERRY CHINA PRC TELE COMPANIES,neutral,"Seattle, WA  Beijing, Capital",4.25,-74.18333
BullseyeBanjo,9190,Bluegrass state,1596983593208713217,1596983593208713217,"By unanimous vote, the FCC concluded that the products posed an “unacceptable risk to [the] national security of the United States or the security and safety of United States persons,” according to a statement. And banned Huawei products from the US.

Trump was right again... https://t.co/iy1u0bsmXA",1,0,4,1,[],6/4/2016 20:32,6/4/2016,20:32:16,Bluegrass state,vote FCC products risk security United States security safety United States persons statement Huawei products Trump httpstcoiyubsmXA,positive,Bluegrass state,40.7232827,-73.5275944
jflyn4ussenate,8726,"Rowayton, Connecticut. USA  ",1586009891973439488,1586009891973439488,"Trump condemned Huawei, why don't you take a course on LOGIC?  Trump is not guilty of anything.  Senator Chris Murphy committed treason 4 times and Blumenthal has committed Treason 100 times.  

Your comments are unfounded. 6 million Catholics were killed by NAZI Germany.  FACT",0,1,2,0,[],6/9/2016 11:23,6/9/2016,11:23:15,"Rowayton, Connecticut. USA  ",Trump Huawei course LOGIC Senator Chris Murphy treason times Blumenthal Treason times comments million Catholics NAZI Germany FACT,neutral,"Rowayton, Connecticut. USA  ",41.0777255,-73.4442745
Nancy52778680,141,,1596480751905964032,1596480751905964032,@AP Trump imposed restrictions on Huawei the left was very critical of that. Biden removed the restrictions. Now there a risk to our national security. This admin is a joke.,0,0,0,0,[],6/10/2016 13:18,6/10/2016,13:18:56,Unknown,AP Trump restrictions Huawei Biden restrictions risk national security admin joke,neutral,Unknown,22.8503716,80.6884128
evenstevenmb,350,Australia,1570569256772980738,1570569256772980738,"@booooiyi @polijunkie_aus @zhang_heqing Trump's proposals on WeChat and TikTok were rejected by both US Courts and the later president, Biden. This decision making operated as it should, with checks and balances on the decision of one person. Very fair.

Huawei decision is completely different category.",1,0,0,0,[],6/19/2016 1:39,6/19/2016,1:39:39,Australia,booooiyi polijunkieaus Trumps proposals WeChat TikTok Courts president Biden decision checks balances decision person Huawei decision category,positive,Australia,-24.7761086,134.755
evenstevenmb,350,Australia,1570557871989071874,1570557871989071874,"@booooiyi @polijunkie_aus @zhang_heqing TikTok and WeChat are not banned. That was a Trump proposal. Not implemented.

Huawei infrastructure was banned because of security concerns. Would you like US to build China's key telecommunications infrastructure? People can still buy Huawei consumer devices if they wish.",2,0,0,0,[],6/19/2016 1:39,6/19/2016,1:39:39,Australia,booooiyi polijunkieaus TikTok WeChat Trump proposal Huawei infrastructure security concerns Chinas telecommunications infrastructure People Huawei consumer devices,neutral,Australia,-24.7761086,134.755
themarkojenx,331,"USA, China, Australia, EU",1576535653956784129,1576535653956784129,"Mark Zuckerberg’s Facebook Deliver Very Bad News, META is a bust. Why? Trump halted Huawei 5G towers for Rothschilds monopoly. Biden’s “China Security”ex‘d Huawei gear as Zuck developed Metaverse. No VRspeeds,no magic @cnn @VRChat @cctv https://t.co/96cKChcEvK via @CNN @lucolinga",0,2,0,0,[],6/24/2016 9:47,6/24/2016,9:47:46,"USA, China, Australia, EU",Mark Zuckerbergs Facebook Deliver Bad News META bust Trump Huawei G Rothschilds monopoly Bidens China Securityexd Huawei gear Zuck Metaverse VRspeedsno magic cnn VRChat cctv httpstcocKChcEvK CNN lucolinga,negative,"USA, China, Australia, EU",50.04606,1.42079
Reflexionyalgom,168,,1592910665366523904,1592910665366523904,"@lechuga_feroz Trump en su gobierno Monino up ninguna guerra, al contrario suavizó las tensiones con Korea del norte y hasta con Rusia, él piensa que la guerras demandas no lo mejor, él tomó medidas contra China y uso los medios que las instituciones le permiten, así logro neutralizar a Huawei",0,0,1,0,[],7/8/2016 4:56,7/8/2016,4:56:52,Unknown,,neutral,Unknown,22.8503716,80.6884128
JowandaKenerly,27,"Springfield, OH",1586018468465463298,1586018468465463298,"So if and because I own Huawei and ByteDance... along with NGAW and WWPG my stake in China is enough to insist on some things I previously discussed with Xi when he met with Trump in Florida.  Its on Facebook.

Stopping religous persecution of Christians, now Muslims too.",0,0,0,0,[],7/11/2016 21:53,7/11/2016,21:53:36,"Springfield, OH",Huawei ByteDance NGAW WWPG stake China things Xi Trump Florida Facebook persecution Christians Muslims,positive,"Springfield, OH",39.9234046,-83.810138
PM_Thornton,12565,"Oxford, UK",1583062222019842048,1583062222019842048,FT's Alan Beattie makes an excellent point: The US is taking a *big* risk in imposing semiconductor export controls without allies on board as #Biden descides to it alone in his trade assault on #China https://t.co/S0xparh8TX,0,1,2,2,"['Biden', 'China']",7/16/2016 21:42,7/16/2016,21:42:13,"Oxford, UK",FTs Alan Beattie point risk semiconductor export controls allies Biden trade assault China,positive,"Oxford, UK",51.7520131,-1.2578499
MayWatchTooMuch,2772,"Texas, USA",1565765807270920193,1565765807270920193,@Trader_Joe_LPP and how Trump did Huawei. https://t.co/eDiyosk742,0,0,1,0,[],7/25/2016 4:24,7/25/2016,4:24:07,"Texas, USA",,neutral,"Texas, USA",31.2638905,-98.5456116
JimDenny52,145,,1584641852976009217,1584641852976009217,@kenvogel @Huawei @OpenSecretsDC All these consulting firms act likes its normal to just do China's bidding. How fucked up is our society when we allow our potential enemy to learn our trade secrets and rip us off. Trump is so right again our politicians are stupid!,1,0,3,0,[],7/28/2016 17:10,7/28/2016,17:10:57,Unknown,kenvogel Huawei OpenSecretsDC consulting firms Chinas bidding society enemy trade secrets Trump politicians,negative,Unknown,22.8503716,80.6884128
JimDenny52,145,,1584609148003815425,1584609148003815425,"@sandibachom You are so blind remember Trump put the hurt on Huawei and the Biden admin reversed the hurt....
Get your facts straight before you tweet like a Dummy",0,0,0,0,[],7/28/2016 17:10,7/28/2016,17:10:57,Unknown,sandibachom blind Trump Huawei Biden admin facts tweet Dummy,negative,Unknown,22.8503716,80.6884128
realFireblazes,22179,Austin!,1574449068406964225,1574449068406964225,@Huawei Did Trump think this with his mind?,0,0,0,0,[],7/30/2016 1:32,7/30/2016,1:32:11,Austin,,neutral,Austin,30.2711286,-97.7436995
ChristopheThiem,101,PNW,1581035438206513152,1581035438206513152,"@zebulgar I wouldn't call the Trump Huawei sanctions  ""performative.""",1,0,3,0,[],7/31/2016 20:17,7/31/2016,20:17:35,PNW,,neutral,PNW,37.0412584,50.0068157
philipp_schott,140,,1583411260791525376,1583411260791525376,@LilithWittmann Angemessen und wichtig wäre eher eine rein europäische Cloud Infrastruktur. Betrieben und geeigentumt von Europa. Die PlayStore-Abschaltung von Huawei nach Trumps Executive Order ist (für mich) ein Weckruf gewesen. Hier ist Souveränität erforderlich.,3,0,4,1,[],9/17/2016 7:04,9/17/2016,7:04:21,Unknown,,neutral,Unknown,22.8503716,80.6884128
a19hv,469,Earth,1243561796004429830,1243561796004429830,"#NationalJoeDay
The C-SPAN videos of #PedoJoe harming children will still exist long after Biden loses to Trump. Corrupt media can't make the videos go away. https://t.co/siphIiTk6a",21,34,28,15,"['NationalJoeDay', 'PedoJoe']",9/25/2016 11:20,9/25/2016,11:20:51,Earth,,negative,Earth,34.2331373,-102.4107493
seal718,258,"Las Vegas, NV",1579107718593646592,1579107718593646592,"@Kanthan2030 Even he started the trade war with China and sanctioned Huawei physically, but I still want Trump to be American President again on 2024. He hurts the US empire more than any country did before 😆",1,0,1,0,[],10/3/2016 16:41,10/3/2016,16:41:16,"Las Vegas, NV",Kanthan trade war China Huawei Trump American President empire country,positive,"Las Vegas, NV",36.1672559,-115.148516
josealbertico20,77,,1589357303915872256,1589357303915872256,@AlexFrigenti19 @pueblopatriota Pregúntale a China como les fue con Trump y Huawei...,1,0,0,0,[],10/26/2016 14:04,10/26/2016,14:04:58,Unknown,,neutral,Unknown,22.8503716,80.6884128
TheDeliaAspect,2759,United States of America,1596535891975176193,1596535891975176193,President Trump banned Huawei &amp; TikTok. Joe Biden released the ban &amp; just now banning them back.,0,0,0,0,[],10/27/2016 1:31,10/27/2016,1:31:42,United States of America,,neutral,United States of America,39.7837304,-100.445882
StephenOlsonHF,800,Hong Kong,1592542439616684032,1592542439616684032,"Trump confronted China over Huawei and 5G. Now Biden has taken the tech race to another level, forcing the world to pick sides https://t.co/CXr8DiaRFR via @bpolitics",0,1,0,0,[],11/1/2016 4:32,11/1/2016,4:32:08,Hong Kong,Trump China Huawei G Biden tech race level world sides bpolitics,neutral,Hong Kong,22.2793278,114.1628131
StephenOlsonHF,800,Hong Kong,1592361351766511616,1592361351766511616,"Trump confronted China over Huawei and 5G. Now Biden has taken the tech race to another level, forcing the world to pick sides. https://t.co/CXr8Dibpvp via @bpolitics",0,1,3,0,[],11/1/2016 4:32,11/1/2016,4:32:08,Hong Kong,Trump China Huawei G Biden tech race level world sides httpstcoCXrDibpvp bpolitics,neutral,Hong Kong,22.2793278,114.1628131
MTGoldblum,14364,,1596408814315585537,1596408814315585537,"Just what President Trump was doing! At least FCC is smartening up.
FCC bans U.S. sales of Huawei and ZTE equipment over national security concerns https://t.co/LH2x42v9Lg",0,0,1,0,[],11/4/2016 1:09,11/4/2016,1:09:17,Unknown,President Trump FCC FCC sales Huawei ZTE equipment security concerns httpstcoLHxvLg,negative,Unknown,22.8503716,80.6884128
axios,663337,,1584608283872350208,1584608283872350208,"Bratt has handled or supervised several cases involving the Espionage Act, one of the laws that Trump is accused of violating.

He has also helped oversee investigations of Chinese telecommunications firms Huawei and ZTE.
https://t.co/5SwQXsoOjW",17,125,332,9,[],11/21/2016 14:28,11/21/2016,14:28:37,Unknown,Bratt cases Espionage Act laws Trump violating investigations Chinese telecommunications firms Huawei ZTE httpstcoSwQXsoOjW,neutral,Unknown,22.8503716,80.6884128
axios,663337,,1584608283872350208,1584608283872350208,"Bratt has handled or supervised several cases involving the Espionage Act, one of the laws that Trump is accused of violating.

He has also helped oversee investigations of Chinese telecommunications firms Huawei and ZTE.
https://t.co/5SwQXsoOjW",17,125,332,9,[],11/21/2016 14:28,11/21/2016,14:28:37,Unknown,Bratt cases Espionage Act laws Trump violating investigations Chinese telecommunications firms Huawei ZTE httpstcoSwQXsoOjW,neutral,Unknown,22.8503716,80.6884128
axios,663337,,1584581678860849154,1584581678860849154,"Jay Bratt, the DOJ prosecutor leading the classified documents case against Trump, built his career going after:

—Blackwater guards

—Paul Manafort and Michael Flynn

—Huawei and ZTE

—Several people accused of violating the Espionage Act https://t.co/auczVzoBwI",3,23,63,3,[],11/21/2016 14:28,11/21/2016,14:28:37,Unknown,Jay Bratt DOJ prosecutor documents case Trump career Blackwater guards Paul Manafort Michael Flynn Huawei ZTE people Espionage Act httpstcoauczVzoBwI,neutral,Unknown,22.8503716,80.6884128
AnneLabrecque1,181,"Montréal, Québec",1568790602401079299,1568790602401079299,@BellinaMelinda @JdeMontreal @levrairaphael I may not be a pro Charest but you're a pro Trump 2.0 in Poilievre so byebye Redneck from the old Alliance Party. By the way it's spelled Huawei maybe you should learn how to spell 😂🤣😂,0,0,0,0,[],11/23/2016 21:03,11/23/2016,21:03:22,"Montral, Qubec",BellinaMelinda JdeMontreal levrairaphael Charest Trump Poilievre byebye Redneck old Alliance Party way Huawei spell,neutral,,,
Megavolts001,49015,🌵🎾 🌞🎾🌵 Aridzona USA,1588368181093347328,1588368181093347328,"CCP
Huawei
How Team Biden revived Huawei, negotiated release of the ‘Ivanka Trump of China’
Biden admin bows to the communist regime in Beijing 
Revives the fortunes of Huawei, regarded by U.S. intelligence agencies as a worldwide surveillance threat.
https://t.co/rfzKUFE4YC",0,0,0,0,[],11/27/2016 23:27,11/27/2016,23:27:55,  Aridzona USA,CCP Huawei Team Biden Huawei release Ivanka Trump China Biden admin regime Beijing fortunes Huawei intelligence agencies surveillance threat httpstcorfzKUFEYC,neutral,  Aridzona USA,39.76,-98.5
Lyxalia,5890,Deutschland,1575766135949078528,1575766135949078528,"@SirHansVader Weil mein Handy ein paar andere wehwehchen durch Stürze hat. Hätte Trump Huawei nicht versaut wäre es wieder eins geworden, aber nun gut",0,0,0,0,[],11/28/2016 13:51,11/28/2016,13:51:19,Deutschland,,positive,Deutschland,51.1638175,10.4478313
